STA,datetime,Alnus,Betula,Quercus,Poaceae,alnus,betula,carpinus,corylus,cupressus,fagus,fraxinus,pinaceae,platanus,poaceae,populus,quercus,taxus,ulmus,PM10,mean_wind_dir,mean_wind_vel,max_wind_vel,sum_prec,mean_temp,max_temp,mean_RH,min_RH,max_RH,year
Lugano,2024-03-24,NaN,NaN,NaN,NaN,40.97,34.78,0.00,10.86,12.37,0.17,156.60,0.26,9.01,19.33,3.10,10.36,12.63,3.01,1.9,357.00,2.70,12.70,0.00,10.70,15.90,31.50,16.00,52.80,2024.00
Lugano,2024-03-25,NaN,NaN,NaN,NaN,36.43,34.32,0.18,6.86,9.60,0.67,168.24,0.16,6.52,31.35,3.66,21.17,13.44,2.87,7.8,166.00,1.60,9.20,0.00,10.10,15.20,39.50,19.20,63.10,2024.00
Lugano,2024-03-26,NaN,NaN,NaN,NaN,26.26,26.53,0.18,9.43,17.68,1.33,149.88,0.26,9.35,43.79,4.53,12.99,12.69,2.09,18.2,270.00,1.10,5.50,8.10,8.30,10.50,67.20,44.30,96.70,2024.00
Lugano,2024-03-27,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,30.94,0.00,2.20,0.00,0.86,68.44,0.15,0.44,0.80,0.00,7.2,315.00,1.20,5.30,46.80,6.30,7.60,94.60,87.60,97.80,2024.00
Lugano,2024-03-28,0.00,0.00,0.00,0.00,0.28,1.67,0.00,0.00,2.36,0.00,1.80,0.05,0.23,7.67,0.05,1.77,0.87,0.00,9.9,288.00,0.90,4.10,6.20,6.90,8.80,89.90,79.80,97.10,2024.00
Lugano,2024-03-29,0.00,3.00,0.00,0.00,0.83,1.91,0.00,0.86,10.29,0.50,3.40,0.11,1.50,24.70,0.50,1.86,2.20,0.15,8.8,304.00,0.70,4.40,12.70,7.50,9.00,94.30,86.00,98.10,2024.00
Lugano,2024-03-30,0.00,24.00,3.00,0.00,27.35,26.99,7.02,8.63,128.10,11.99,57.36,1.18,6.82,115.48,5.52,11.36,15.31,6.49,70.7,103.00,2.20,24.30,20.40,10.90,15.40,86.70,52.30,98.20,2024.00
Lugano,2024-03-31,0.00,9.00,1.00,0.00,6.53,9.77,1.27,2.00,70.72,0.67,15.61,0.11,3.50,65.08,0.75,3.36,5.47,1.16,15.2,94.00,2.80,17.90,29.80,10.50,15.00,89.00,60.80,98.60,2024.00
Lugano,2024-04-01,1.00,57.00,8.00,3.00,18.91,11.20,1.46,3.14,138.56,1.50,68.66,0.21,4.92,51.20,1.30,6.29,7.67,1.77,9.0,170.00,5.00,27.50,14.00,10.20,14.60,83.00,60.10,95.20,2024.00
Lugano,2024-04-02,0.00,451.00,38.00,8.00,127.11,120.50,0.36,27.94,40.30,0.50,295.05,0.53,23.76,47.59,8.05,28.77,25.43,10.49,6.3,225.00,1.50,5.80,0.00,10.60,18.10,66.80,28.70,93.00,2024.00
Lugano,2024-04-03,0.00,66.00,9.00,1.00,35.14,29.06,0.36,8.29,25.77,0.33,63.40,0.21,3.09,46.86,2.15,5.84,6.34,4.47,9.3,360.00,0.80,5.20,13.90,9.40,11.90,87.90,70.40,98.20,2024.00
Lugano,2024-04-04,0.00,88.00,31.00,4.00,47.38,35.99,0.55,9.47,73.61,0.33,150.12,0.58,25.85,49.83,5.57,18.07,34.53,6.50,11.0,189.00,1.60,7.30,0.00,11.30,16.30,77.10,52.60,92.20,2024.00
Lugano,2024-04-05,0.00,154.00,87.00,3.00,56.45,50.21,0.55,10.86,61.97,0.50,146.30,0.27,17.51,73.75,5.52,32.90,32.23,7.31,20.4,187.00,1.10,5.50,0.00,12.90,17.10,79.80,60.20,94.20,2024.00
Lugano,2024-04-06,0.00,362.00,177.00,20.00,155.70,141.38,1.27,25.00,129.97,1.00,368.20,0.48,80.75,71.05,9.89,78.96,81.26,10.71,15.9,186.00,1.20,7.70,0.00,14.60,20.70,77.10,50.80,95.30,2024.00
Lugano,2024-04-07,0.00,1071.00,92.00,1.00,265.28,381.12,1.27,76.87,84.21,1.67,403.60,0.42,22.88,56.83,11.75,59.59,25.07,12.49,13.3,270.00,0.40,2.80,0.00,15.10,20.70,76.90,46.00,95.60,2024.00
Lugano,2024-04-08,NaN,NaN,NaN,NaN,382.69,471.85,0.91,105.68,112.18,4.22,507.14,0.74,84.75,81.37,21.31,177.16,74.16,20.83,18.3,198.00,1.10,9.10,0.00,16.70,23.60,66.90,36.50,89.60,2024.00
Lugano,2024-04-09,NaN,NaN,NaN,NaN,91.31,126.47,0.91,22.51,85.91,5.13,204.35,0.85,40.28,67.83,5.94,87.13,53.61,7.50,22.7,318.00,2.20,20.60,18.10,12.80,16.10,85.50,69.30,97.70,2024.00
Lugano,2024-04-10,NaN,NaN,NaN,NaN,69.31,91.71,1.27,25.44,53.75,2.17,81.28,0.26,15.43,55.68,4.15,126.40,14.71,7.17,5.2,18.00,4.10,19.10,1.80,11.10,13.20,66.40,37.70,86.90,2024.00
Lugano,2024-04-11,NaN,NaN,NaN,NaN,77.71,100.98,0.73,23.15,32.31,3.00,81.02,1.21,29.33,53.60,7.48,384.87,36.34,7.22,12.4,187.00,1.60,7.70,0.00,14.50,20.50,67.50,44.30,90.40,2024.00
Lugano,2024-04-12,NaN,NaN,NaN,NaN,115.94,172.06,1.82,42.06,35.26,5.02,117.34,2.23,33.63,67.84,8.06,534.75,36.91,5.41,19.7,188.00,1.40,8.70,0.00,16.50,24.00,69.10,38.80,87.90,2024.00
Lugano,2024-04-13,NaN,NaN,NaN,NaN,242.31,431.99,0.73,76.29,41.04,4.61,165.65,3.59,37.08,95.75,14.24,557.52,37.05,10.14,20.2,198.00,1.50,8.30,0.00,17.10,25.00,69.70,42.60,92.20,2024.00
Lugano,2024-04-14,NaN,NaN,NaN,NaN,140.25,252.00,0.97,42.17,32.35,5.84,130.77,7.12,34.65,88.73,10.58,383.26,36.60,6.75,19.9,196.00,1.30,6.40,0.00,18.30,25.30,69.80,42.40,91.80,2024.00
Lugano,2024-04-15,NaN,NaN,NaN,NaN,80.73,95.08,2.18,21.05,38.46,8.01,113.54,7.02,27.43,93.10,7.51,207.33,34.69,5.41,24.4,184.00,1.70,7.20,0.00,16.60,20.00,75.40,53.80,92.10,2024.00
Lugano,2024-04-16,NaN,NaN,NaN,NaN,90.29,208.02,1.15,25.05,79.14,8.44,124.36,7.03,123.74,70.60,6.70,138.10,77.44,2.51,11.7,25.00,5.00,21.40,0.00,15.10,19.80,40.80,13.20,95.50,2024.00
Lugano,2024-04-17,0.00,34.00,66.00,5.00,12.31,28.42,0.00,6.54,14.94,2.67,34.30,1.90,34.49,32.62,2.54,42.12,16.43,0.69,6.1,9.00,3.10,12.20,0.00,12.50,18.40,36.40,16.50,70.00,2024.00
Lugano,2024-04-18,0.00,27.00,46.00,3.00,13.37,29.41,0.00,3.75,6.44,4.55,28.60,1.85,38.47,17.93,1.66,32.79,13.35,0.55,4.8,17.00,3.80,15.10,0.00,11.70,16.30,33.40,16.20,56.90,2024.00
Lugano,2024-04-19,0.00,34.00,56.00,9.00,18.17,37.96,0.18,7.34,4.10,5.08,24.77,9.72,40.95,25.70,3.14,45.62,17.99,0.54,5.7,304.00,2.60,12.70,0.00,12.20,16.30,38.10,25.00,53.10,2024.00
Lugano,2024-04-20,0.00,37.00,42.00,5.00,18.91,44.64,0.36,5.77,13.56,4.17,22.77,5.51,43.89,36.17,3.07,40.38,20.51,0.93,4.9,18.00,5.70,17.80,0.00,13.00,17.20,27.50,17.10,53.40,2024.00
Lugano,2024-04-21,0.00,33.00,33.00,0.00,13.06,25.73,0.00,3.71,3.98,2.84,14.87,1.64,14.18,16.84,1.45,24.90,8.91,0.46,3.2,69.00,2.60,11.80,0.00,10.40,14.30,39.00,24.60,68.40,2024.00
Lugano,2024-04-22,0.00,37.00,16.00,1.00,10.28,21.91,0.00,4.00,2.94,2.17,12.61,1.74,9.59,9.83,2.00,17.28,9.37,0.54,5.0,346.00,2.40,11.50,0.00,8.30,11.10,56.50,37.40,79.10,2024.00
Lugano,2024-04-23,0.00,39.00,35.00,0.00,10.28,21.44,0.18,1.14,4.93,2.17,19.57,3.96,11.61,16.12,2.21,19.27,9.55,0.62,8.2,156.00,3.10,12.20,0.00,9.00,13.40,65.70,28.30,84.40,2024.00
Lugano,2024-04-24,0.00,43.00,38.00,5.00,16.17,32.65,0.18,3.71,4.56,2.83,12.87,3.06,18.31,19.36,1.90,25.77,13.01,0.62,7.0,12.00,4.10,14.20,0.00,12.10,18.00,31.40,15.80,79.20,2024.00
Lugano,2024-04-25,0.00,11.00,12.00,38.00,6.11,13.34,0.18,3.15,9.86,3.83,14.40,9.24,5.50,37.69,2.42,17.27,8.82,0.46,9.2,189.00,2.50,10.10,0.00,9.60,12.70,55.60,34.00,68.50,2024.00
Lugano,2024-04-26,0.00,12.00,11.00,19.00,2.38,9.54,0.00,1.71,3.78,0.83,4.01,0.90,7.53,15.17,1.18,6.61,8.75,0.46,12.3,323.00,1.00,4.50,2.40,9.70,11.90,76.40,59.10,95.90,2024.00
Lugano,2024-04-27,0.00,0.00,1.00,0.00,0.69,0.48,0.00,0.00,6.04,0.17,1.80,0.11,1.27,14.00,0.25,0.97,2.70,0.00,12.8,288.00,0.60,4.00,8.10,9.80,11.40,90.80,77.10,98.20,2024.00
Lugano,2024-04-28,0.00,0.00,7.00,3.00,0.97,1.19,0.18,0.57,22.47,0.83,1.60,1.06,2.41,75.37,0.30,0.89,2.93,0.31,10.3,288.00,1.00,4.10,16.80,10.60,12.80,91.50,76.70,98.40,2024.00
Lugano,2024-04-29,0.00,5.00,38.00,11.00,5.03,9.87,1.47,4.30,5.66,5.71,33.10,17.29,4.46,28.04,0.96,18.37,5.82,0.71,30.3,153.00,0.90,4.80,0.00,14.60,21.10,74.00,43.50,95.30,2024.00
Lugano,2024-04-30,0.00,16.00,41.00,53.00,14.17,25.75,4.73,6.29,16.34,11.84,33.01,40.83,7.78,65.08,3.00,28.16,15.82,2.70,22.3,194.00,0.90,6.70,0.00,16.80,23.70,66.80,34.90,88.00,2024.00
Lugano,2024-05-01,NaN,NaN,NaN,NaN,5.15,6.19,0.73,0.86,8.93,4.33,17.00,7.24,7.94,33.40,0.87,9.59,7.13,0.46,18.4,225.00,1.10,15.50,9.70,14.40,17.70,89.30,66.40,98.10,2024.00
Lugano,2024-05-02,NaN,NaN,NaN,NaN,0.14,0.48,0.00,0.29,29.32,0.17,1.60,0.26,1.09,71.84,0.20,0.97,1.94,0.08,8.7,194.00,1.20,9.20,37.60,12.10,15.80,93.10,65.40,98.20,2024.00
Lugano,2024-05-03,NaN,NaN,NaN,NaN,1.81,2.38,0.36,1.14,14.87,4.00,5.20,21.43,1.59,45.67,0.45,3.54,2.77,0.31,8.7,180.00,2.00,11.80,19.40,12.90,17.50,86.00,60.30,98.40,2024.00
Lugano,2024-05-04,NaN,NaN,NaN,NaN,0.56,2.62,0.18,0.57,7.21,1.67,5.60,3.43,0.59,17.67,0.55,2.92,1.67,0.08,7.4,135.00,0.80,6.20,0.00,13.40,18.70,83.30,52.50,97.90,2024.00
Lugano,2024-05-05,NaN,NaN,NaN,NaN,3.61,5.72,0.36,0.86,11.48,4.33,14.80,35.20,2.09,69.17,1.75,7.08,4.83,1.39,7.5,186.00,1.40,8.10,0.00,15.80,20.30,74.50,47.90,90.60,2024.00
Lugano,2024-05-06,NaN,NaN,NaN,NaN,0.83,1.91,0.18,0.57,4.86,0.00,7.60,1.64,2.41,17.84,0.25,1.59,3.60,0.15,10.2,315.00,1.10,7.70,3.70,13.00,15.20,89.10,74.00,98.10,2024.00
Lugano,2024-05-07,NaN,NaN,NaN,NaN,0.00,0.71,0.00,0.00,7.95,0.00,1.00,0.16,0.55,21.00,0.10,0.18,1.27,0.08,7.0,233.00,0.70,5.10,6.20,12.40,13.90,91.90,78.20,97.90,2024.00
Lugano,2024-05-08,0.00,1.00,4.00,14.00,1.81,7.15,0.55,1.43,3.68,5.50,7.40,38.32,0.91,35.33,0.55,5.22,2.70,1.46,9.2,175.00,1.80,9.90,0.70,14.80,19.70,84.40,59.30,98.50,2024.00
Lugano,2024-05-09,1.00,14.00,14.00,78.00,5.56,8.81,0.55,2.57,15.75,5.83,10.40,38.74,1.46,87.67,2.50,7.70,5.90,1.62,7.7,189.00,1.90,8.90,0.00,16.90,22.10,70.30,43.40,92.40,2024.00
Lugano,2024-05-10,0.00,8.00,7.00,84.00,4.17,11.91,0.73,1.15,15.31,4.67,9.20,21.06,2.96,103.50,3.75,6.29,9.37,1.00,12.3,191.00,1.50,6.10,0.00,18.30,22.60,70.70,47.30,94.20,2024.00
Lugano,2024-05-11,1.00,5.00,18.00,74.00,5.14,13.82,0.36,2.86,13.40,7.67,9.20,25.07,2.59,83.00,3.20,6.64,10.60,1.00,16.9,185.00,1.30,6.10,0.00,18.90,23.70,69.50,44.50,91.90,2024.00
Lugano,2024-05-12,0.00,5.00,3.00,51.00,4.86,15.73,0.55,2.58,13.99,10.50,6.40,26.23,3.68,130.52,2.55,7.44,9.10,1.00,16.1,158.00,1.50,9.90,13.50,18.50,23.60,75.70,47.90,98.50,2024.00
Lugano,2024-05-13,NaN,NaN,NaN,NaN,0.42,0.71,0.00,0.00,11.34,0.33,0.80,1.16,0.55,62.53,0.20,1.33,2.07,0.15,8.1,135.00,1.30,6.20,14.30,16.20,19.70,85.00,63.60,98.40,2024.00
Lugano,2024-05-14,NaN,NaN,NaN,NaN,0.00,1.43,0.00,0.29,36.17,0.50,0.80,0.37,1.64,108.07,0.30,0.97,2.66,0.00,13.3,166.00,0.90,6.80,38.20,15.70,18.40,91.10,71.20,99.00,2024.00
Lugano,2024-05-15,0.00,0.00,0.00,0.00,0.14,0.24,0.00,0.00,62.75,0.00,0.00,0.00,1.37,150.04,0.05,0.00,1.85,0.00,3.8,297.00,0.90,7.50,74.00,13.10,14.30,97.00,90.40,99.10,2024.00
Lugano,2024-05-16,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,18.68,0.17,0.00,0.11,0.97,33.97,0.00,0.18,1.53,0.08,5.5,310.00,1.40,6.10,34.60,12.20,14.80,94.10,81.30,98.40,2024.00
Lugano,2024-05-17,0.00,1.00,3.00,27.00,2.36,5.48,0.36,0.86,2.65,57.50,3.40,44.33,1.50,40.83,1.00,3.98,3.17,0.85,7.5,239.00,1.80,10.80,0.10,14.50,19.60,76.50,50.50,97.10,2024.00
Lugano,2024-05-18,0.00,1.00,8.00,56.00,2.22,2.62,0.00,0.29,9.72,7.00,7.40,11.45,1.59,61.17,1.40,3.36,3.33,0.23,9.4,225.00,1.50,13.60,10.80,14.90,20.30,82.20,53.40,97.80,2024.00
Lugano,2024-05-19,0.00,0.00,12.00,28.00,1.67,3.10,0.18,1.14,2.94,4.67,5.20,6.60,0.96,36.83,0.60,2.04,3.20,0.08,10.5,135.00,0.80,3.60,0.00,16.30,21.10,79.80,55.60,97.10,2024.00
Lugano,2024-05-20,1.00,0.00,19.00,18.00,1.82,3.81,0.18,1.43,9.72,8.34,6.00,15.20,1.59,64.04,0.60,4.35,2.80,0.23,11.8,198.00,1.20,11.40,7.60,16.10,19.90,80.60,59.80,98.40,2024.00
Lugano,2024-05-21,0.00,0.00,6.00,21.00,0.56,2.38,0.18,0.57,5.01,13.83,2.40,13.46,0.41,34.83,0.20,3.19,2.33,0.15,6.4,243.00,1.10,6.60,4.40,16.60,21.60,81.20,47.10,97.80,2024.00
Lugano,2024-05-22,1.00,0.00,7.00,15.00,2.66,1.91,0.00,0.59,5.45,18.71,14.22,36.05,1.05,78.73,1.00,4.98,2.67,0.15,9.0,135.00,1.60,10.30,0.80,15.60,22.00,83.40,60.30,94.50,2024.00
Lugano,2024-05-23,0.00,0.00,1.00,1.00,0.83,1.67,0.00,0.29,5.15,3.00,3.40,6.54,0.36,34.18,0.10,1.77,1.37,0.15,6.1,135.00,1.40,7.70,8.50,14.50,18.80,85.10,53.40,97.10,2024.00
Lugano,2024-05-24,1.00,0.00,14.00,4.00,0.83,0.95,0.00,0.57,1.18,4.17,4.20,6.65,0.50,13.33,0.25,2.21,1.20,0.00,8.1,45.00,1.30,9.10,1.40,14.20,17.40,83.10,66.70,95.90,2024.00
Lugano,2024-05-25,0.00,0.00,8.00,9.00,1.39,1.67,0.00,0.57,3.53,4.33,7.60,5.07,0.91,34.00,0.15,3.10,2.67,0.15,6.0,99.00,2.00,8.80,3.70,15.20,18.90,78.80,52.60,98.40,2024.00
Lugano,2024-05-26,1.00,0.00,8.00,47.00,3.33,4.53,0.18,1.14,9.72,18.33,9.00,30.03,0.68,57.33,1.10,4.78,4.53,0.15,6.9,198.00,1.40,5.60,0.00,17.20,23.50,70.80,44.50,90.80,2024.00
Lugano,2024-05-27,3.00,0.00,1.00,5.00,0.69,2.86,0.00,0.29,3.83,6.17,4.20,5.12,0.82,28.83,0.70,2.48,1.73,0.08,10.4,243.00,1.00,5.00,1.30,17.30,21.10,83.20,61.90,94.50,2024.00
Lugano,2024-05-28,12.00,1.00,43.00,85.00,7.08,8.58,0.18,3.43,11.63,15.83,23.60,33.30,2.09,77.00,2.30,8.50,7.13,0.31,10.9,172.00,2.10,9.30,0.00,18.60,24.10,70.30,48.00,93.50,2024.00
Lugano,2024-05-29,NaN,NaN,NaN,NaN,3.61,7.86,0.00,1.43,7.95,7.67,9.40,15.63,2.74,64.33,2.60,6.38,8.05,0.15,14.7,198.00,1.10,5.90,0.00,18.50,22.70,68.60,54.50,85.80,2024.00
Lugano,2024-05-30,NaN,NaN,NaN,NaN,0.14,0.48,0.00,0.00,14.94,0.17,0.40,0.42,0.64,40.55,0.30,0.97,1.00,0.08,9.4,173.00,1.40,8.50,24.10,16.60,18.00,92.80,80.10,97.80,2024.00
Lugano,2024-05-31,NaN,NaN,NaN,NaN,3.19,9.29,0.00,4.00,4.42,6.67,34.60,14.72,2.68,23.00,1.60,12.66,5.37,0.31,4.8,23.00,1.80,18.30,2.00,14.80,17.20,72.90,55.80,97.20,2024.00
Lugano,2024-06-01,NaN,NaN,NaN,NaN,7.08,8.10,0.00,1.14,8.69,9.51,11.20,17.31,2.18,47.00,2.10,8.32,6.00,0.62,4.7,180.00,1.70,7.30,0.00,17.70,23.80,65.90,41.30,84.50,2024.00
Lugano,2024-06-02,NaN,NaN,NaN,NaN,2.50,2.38,0.00,0.57,8.10,2.18,17.43,5.91,1.18,72.35,1.15,3.28,3.70,0.15,5.2,117.00,1.40,11.00,5.50,16.90,23.10,77.50,47.60,97.80,2024.00
Lugano,2024-06-03,NaN,NaN,NaN,NaN,0.83,2.14,0.00,0.29,2.50,4.00,1.80,4.28,0.36,20.17,0.75,3.01,2.07,0.15,6.1,198.00,1.30,5.80,0.30,17.20,21.60,79.70,59.50,97.70,2024.00
Lugano,2024-06-04,NaN,NaN,NaN,NaN,1.67,5.00,0.00,0.86,7.51,1.83,5.60,4.54,2.23,43.00,1.00,3.81,4.97,0.23,9.0,207.00,1.20,8.90,0.00,18.00,22.10,77.50,62.50,87.90,2024.00
Lugano,2024-06-05,0.00,0.00,0.00,60.00,2.92,8.34,0.00,1.71,11.78,2.00,5.00,2.53,2.00,60.00,2.00,6.99,9.27,0.08,12.1,188.00,1.50,7.10,0.00,19.80,24.50,74.90,52.50,92.70,2024.00
Lugano,2024-06-06,3.00,0.00,5.00,74.00,3.75,11.20,0.00,2.29,14.72,4.33,8.40,6.54,4.05,66.50,2.50,11.07,12.60,0.54,13.1,211.00,1.50,7.10,0.00,20.60,25.30,73.30,53.90,85.80,2024.00
Lugano,2024-06-07,9.00,0.00,1.00,57.00,2.36,11.71,0.00,2.00,13.10,2.33,15.00,4.59,3.87,51.19,1.85,8.17,7.77,0.08,14.9,180.00,1.20,5.30,0.00,21.20,25.10,75.60,61.40,86.50,2024.00
Lugano,2024-06-08,11.00,0.00,1.00,19.00,3.33,5.72,4.18,2.00,9.42,8.50,34.40,5.28,2.96,39.67,0.65,4.52,6.10,0.54,16.2,0.00,1.00,6.60,2.40,20.90,24.30,84.10,71.40,97.40,2024.00
Lugano,2024-06-09,1.00,0.00,1.00,5.00,6.11,9.53,3.64,6.29,8.54,8.67,40.20,3.33,4.82,52.83,3.00,14.79,9.07,1.23,16.7,326.00,1.40,10.30,3.70,19.80,25.20,84.00,60.30,97.80,2024.00
Lugano,2024-06-10,1.00,0.00,1.00,19.00,5.69,11.43,1.46,2.86,10.60,7.00,38.60,7.23,4.00,52.00,3.05,11.42,9.83,0.85,12.0,153.00,2.10,10.80,0.40,20.60,26.40,73.30,47.50,97.10,2024.00
Lugano,2024-06-11,3.00,1.00,1.00,30.00,3.89,5.72,0.36,0.57,11.07,1.83,27.82,3.27,1.82,40.38,1.20,5.67,4.77,0.31,7.8,106.00,2.40,14.80,40.70,17.80,23.70,79.80,57.90,98.40,2024.00
Lugano,2024-06-12,0.00,0.00,3.00,5.00,1.25,3.57,0.00,1.14,2.21,1.67,26.00,1.79,1.36,21.50,0.80,5.31,2.23,0.15,4.6,72.00,2.10,10.50,2.90,16.40,23.00,79.30,52.00,98.70,2024.00
Lugano,2024-06-13,8.00,0.00,0.00,24.00,1.94,5.72,0.00,1.43,6.18,0.83,14.40,1.74,1.55,36.83,1.25,5.31,5.00,0.23,6.9,186.00,2.20,8.00,0.00,17.70,22.50,68.60,46.60,89.10,2024.00
Lugano,2024-06-14,3.00,0.00,1.00,12.00,2.22,4.76,0.00,1.71,4.71,1.67,7.00,4.28,1.91,20.33,0.65,4.60,6.78,0.31,11.1,270.00,1.00,5.50,0.00,17.90,20.20,76.00,61.90,89.30,2024.00
Lugano,2024-06-15,0.00,0.00,3.00,1.00,0.28,0.71,0.00,0.00,19.38,0.00,0.60,0.11,0.27,19.45,0.10,0.35,0.90,0.00,9.2,360.00,1.00,6.00,28.50,16.20,17.50,97.30,90.40,98.90,2024.00
Lugano,2024-06-16,0.00,0.00,1.00,65.00,1.67,4.05,0.00,0.86,13.84,2.50,11.80,3.54,2.09,46.50,1.80,4.87,4.63,0.54,9.0,214.00,1.30,6.90,0.00,19.20,23.80,79.20,56.80,98.40,2024.00
Lugano,2024-06-17,1.00,0.00,0.00,72.00,3.89,10.24,0.18,1.43,20.46,3.17,6.80,9.03,2.18,67.33,2.70,6.91,8.00,0.46,12.5,198.00,1.20,6.80,0.00,20.70,25.60,73.10,50.10,88.80,2024.00
Lugano,2024-06-18,0.00,0.00,3.00,87.00,2.64,13.47,0.18,1.71,10.16,2.17,3.20,6.39,2.11,51.37,2.80,7.54,8.57,0.23,16.1,153.00,0.90,3.70,0.00,22.20,27.10,73.10,48.50,86.10,2024.00
Lugano,2024-06-19,0.00,0.00,0.00,76.00,5.72,24.92,0.55,10.89,11.64,4.68,6.48,2.60,3.78,61.84,5.92,29.16,17.26,1.24,19.4,153.00,0.80,3.70,0.00,23.60,28.30,71.10,51.80,81.80,2024.00
Lugano,2024-06-20,0.00,0.00,0.00,22.00,4.58,5.24,4.91,1.43,8.54,7.33,13.20,1.21,3.09,37.17,1.25,5.58,4.47,1.00,25.7,243.00,1.20,5.00,5.50,22.00,24.30,83.90,72.30,99.30,2024.00
Lugano,2024-06-21,1.00,0.00,0.00,1.00,1.11,1.67,2.55,1.43,7.22,6.67,2.00,0.58,1.55,19.67,0.30,1.51,2.30,0.69,24.0,315.00,1.50,12.90,24.30,19.70,22.30,93.10,79.40,100.00,2024.00
Lugano,2024-06-22,7.00,0.00,4.00,23.00,7.15,14.08,0.00,10.37,6.55,3.99,2.56,3.27,2.24,61.32,3.39,28.38,8.82,0.58,9.1,339.00,2.90,21.00,3.70,19.40,26.80,69.90,40.30,96.90,2024.00
Lugano,2024-06-23,2.00,0.00,0.00,1.00,0.69,1.19,0.00,2.86,1.91,1.33,0.60,0.95,0.50,10.67,0.45,6.11,1.27,0.15,3.7,106.00,1.40,14.90,3.00,16.70,18.80,85.00,52.90,99.30,2024.00
Lugano,2024-06-24,0.00,0.00,0.00,15.00,2.22,4.76,0.00,0.86,3.24,0.83,1.40,0.26,1.55,22.00,0.90,4.25,4.07,0.23,9.6,214.00,1.40,7.70,0.10,18.90,22.40,82.30,67.40,98.70,2024.00
Lugano,2024-06-25,0.00,0.00,0.00,0.00,0.42,2.38,0.00,2.29,1.91,0.67,0.40,0.11,1.18,17.50,0.35,5.14,2.07,0.15,10.2,270.00,1.50,13.00,6.60,18.30,23.80,86.90,62.30,97.80,2024.00
Lugano,2024-06-26,0.00,0.00,0.00,1.00,1.11,1.43,0.00,0.86,2.06,0.67,0.20,0.05,0.50,13.17,0.30,5.31,2.37,0.08,9.7,315.00,1.10,6.00,0.10,19.30,23.80,83.50,65.30,95.30,2024.00
Lugano,2024-06-27,5.00,0.00,0.00,18.00,2.36,6.44,0.00,2.86,6.62,0.50,0.60,1.32,1.77,30.83,1.25,7.44,4.20,0.15,10.8,153.00,1.20,5.30,0.00,22.30,28.60,73.10,49.80,89.90,2024.00
Lugano,2024-06-28,11.00,0.00,0.00,42.00,1.53,9.08,0.00,1.43,8.27,1.67,1.20,1.43,1.69,32.34,1.70,6.82,7.10,0.08,15.9,153.00,1.00,4.80,0.00,24.60,30.50,72.90,48.20,89.30,2024.00
Lugano,2024-06-29,7.00,0.00,0.00,11.00,6.16,11.67,2.55,7.17,6.04,11.51,3.40,1.97,3.09,31.92,1.80,9.95,7.47,0.46,20.2,120.00,1.70,20.30,1.70,24.40,27.80,79.90,55.90,96.20,2024.00
Lugano,2024-06-30,0.00,0.00,0.00,31.00,9.06,43.70,2.37,15.97,8.38,10.36,6.28,3.03,7.12,38.78,5.81,15.78,28.46,1.08,25.5,203.00,1.90,17.40,4.10,23.80,26.60,74.70,58.60,100.00,2024.00
Lugano,2024-07-01,1.00,0.00,0.00,12.00,2.50,8.58,0.00,2.57,4.71,2.17,1.00,0.74,2.82,21.00,1.40,4.52,8.20,0.46,16.7,333.00,1.10,7.40,0.00,22.10,25.80,72.80,42.00,91.00,2024.00
Lugano,2024-07-02,0.00,0.00,0.00,16.00,3.35,10.99,0.18,4.29,5.30,2.17,1.60,2.32,2.23,38.94,2.90,8.32,8.47,0.31,6.2,360.00,2.10,12.00,0.00,23.70,28.20,46.90,27.90,71.10,2024.00
Lugano,2024-07-03,0.00,0.00,0.00,4.00,0.69,4.29,0.36,1.43,3.39,0.67,0.20,0.53,1.64,27.50,1.25,3.98,4.88,0.08,8.2,201.00,2.20,8.90,0.00,20.20,21.60,70.90,55.70,82.40,2024.00
Lugano,2024-07-04,0.00,0.00,0.00,26.00,3.06,10.24,0.18,2.86,4.56,1.50,0.40,0.69,1.86,38.67,2.05,5.14,7.67,0.08,10.9,198.00,1.50,6.40,0.00,20.50,25.50,64.40,45.20,80.00,2024.00
Lugano,2024-07-05,0.00,0.00,0.00,26.00,3.48,13.59,0.00,2.00,6.48,0.17,0.40,0.84,1.96,36.33,1.80,4.60,9.61,0.08,15.7,180.00,1.20,6.60,0.00,22.10,26.70,67.60,48.30,83.00,2024.00
Lugano,2024-07-06,0.00,0.00,0.00,11.00,1.11,4.53,0.00,1.14,5.78,0.00,0.00,0.48,1.05,31.41,0.90,2.74,4.07,0.08,17.4,326.00,0.80,6.60,17.80,20.70,24.40,85.10,63.10,100.00,2024.00
Lugano,2024-07-07,0.00,0.00,0.00,1.00,0.28,0.95,0.00,1.43,21.84,0.50,0.00,0.11,0.82,34.09,0.15,0.97,1.37,0.15,5.9,90.00,2.00,12.00,87.20,19.00,22.90,91.90,60.50,100.00,2024.00
Lugano,2024-07-08,0.00,0.00,0.00,7.00,1.39,2.38,0.00,0.86,3.68,0.00,0.80,0.21,1.32,11.83,0.50,1.42,3.20,0.15,14.2,117.00,1.20,6.00,1.50,21.90,27.10,82.80,57.50,100.00,2024.00
